actor_id,actor_name,genres
nm2849965,Tara Holt,['Comedy']
nm4187742,Stephen Friedrich,['Comedy']
nm0454236,Richard Kind,['Comedy']
nm0000502,Christopher Lloyd,['Comedy']
nm5195144,Kayla Swift,['Comedy']
nm3177427,Meghan Falcone,['Comedy']
nm1941140,Aaron Groben,['Comedy']
nm3770671,Travor Rodriguez Thompson,['Comedy']
nm6767239,Adesua Etomi-Wellington,"['Action', 'Crime', 'Drama']"
nm0403937,Adam Huss,"['Action', 'Crime', 'Drama']"
nm0583951,Robert Miano,"['Action', 'Crime', 'Drama']"
nm0146798,Michael Cavalieri,"['Action', 'Crime', 'Drama']"
nm0000705,Robin Wright,"['Adventure', 'Drama']"
nm0065007,Demián Bichir,"['Adventure', 'Drama']"
nm3593638,Sarah Dawn Pledge,"['Adventure', 'Drama']"
nm0225332,Kim Dickens,"['Adventure', 'Drama']"
nm1374980,Zac Efron,"['Adventure', 'Comedy', 'Drama']"
nm0000128,Russell Crowe,"['Adventure', 'Comedy', 'Drama']"
nm4917623,Jake Picking,"['Adventure', 'Comedy', 'Drama']"
nm6563873,Kyle Allen,"['Adventure', 'Comedy', 'Drama']"
nm0942682,Nicola Wright,['Adventure']
nm5999323,Sarah T. Cohen,['Adventure']
nm1834047,Kate Sandison,['Adventure']
nm5963099,Jamila Wingett,['Adventure']
nm0000164,Anthony Hopkins,"['Drama', 'Mystery']"
nm1469236,Olivia Colman,"['Drama', 'Mystery']"
nm0309693,Mark Gatiss,"['Drama', 'Mystery']"
nm0931404,Olivia Williams,"['Drama', 'Mystery']"
nm4931044,Rebecca Finch,['Sci-Fi']
nm7333641,Andrew Hollingworth,['Sci-Fi']
nm9102661,Claudine-Helene Aumord,['Sci-Fi']
nm5355876,Peter Cosgrove,['Sci-Fi']
nm0000663,Dominique Swain,"['Drama', 'Thriller']"
nm6171194,Cody Renee Cameron,"['Drama', 'Thriller']"
nm9383599,Psalms,"['Drama', 'Thriller']"
nm2136447,Michelle Maylene,"['Drama', 'Thriller']"
nm4650730,Arulnithi,"['Action', 'Drama', 'Mystery']"
nm7744845,Shraddha Srinath,"['Action', 'Drama', 'Mystery']"
nm7587855,Adhik Ravichandran,"['Action', 'Drama', 'Mystery']"
nm9135163,Vijay Kumar Rajendran,"['Action', 'Drama', 'Mystery']"
nm8904193,Manikandan K.,"['Comedy', 'Drama']"
nm5433585,Madhumathi,"['Comedy', 'Drama']"
nm2284321,Samuthirakani,"['Comedy', 'Drama']"
nm7211198,Deepa Shankar,"['Comedy', 'Drama']"
nm8472976,Cynthia Bonner,['Horror']
nm9221580,Jonathan Dixon,['Horror']
nm10109076,Becca Larkin,['Horror']
nm6516962,Jessie Owen Cope,['Horror']
nm0479471,Shia LaBeouf,['Drama']
nm0000140,Michael Douglas,['Drama']
nm1659547,Carey Mulligan,['Drama']
nm0000982,Josh Brolin,['Drama']
nm1065664,Stana Katic,"['Action', 'Crime', 'Drama']"
nm0000297,Tom Berenger,"['Action', 'Crime', 'Drama']"
nm0806002,Paul Sloan,"['Action', 'Crime', 'Drama']"
nm0000299,Michael Biehn,"['Action', 'Crime', 'Drama']"
nm0319171,Daniel Gillies,"['Comedy', 'Drama']"
nm0001347,Barbara Hershey,"['Comedy', 'Drama']"
nm0000579,Ron Perlman,"['Comedy', 'Drama']"
nm0355659,Irma P. Hall,"['Comedy', 'Drama']"
nm1603686,Elise Rovinsky,"['Horror', 'Thriller']"
nm2255441,Cuyle Carvin,"['Horror', 'Thriller']"
nm2683982,Michael Barra,"['Horror', 'Thriller']"
nm2059742,Joseph Kathrein,"['Horror', 'Thriller']"
nm0000126,Kevin Costner,"['Comedy', 'Drama']"
nm1745736,Paula Patton,"['Comedy', 'Drama']"
nm0001288,Kelsey Grammer,"['Comedy', 'Drama']"
nm1630992,Madeline Carroll,"['Comedy', 'Drama']"
nm0675730,Sean Pertwee,"['Comedy', 'Drama', 'Sport']"
nm0001816,Robert Vaughn,"['Comedy', 'Drama', 'Sport']"
nm4853066,Josh O'Connor,"['Comedy', 'Drama', 'Sport']"
nm0020717,Keith Allen,"['Comedy', 'Drama', 'Sport']"
nm2102340,Taiwo Hassan,"['Comedy', 'Romance']"
nm3708709,Uzor Arukwe,"['Comedy', 'Romance']"
nm6331955,Grace-Charis Bassey,"['Comedy', 'Romance']"
nm4200896,Alexx Ekubo,"['Comedy', 'Romance']"
nm7043624,Ifu Ennada,"['Comedy', 'Romance']"
nm4653065,Mike Godson,"['Comedy', 'Romance']"
nm0000201,Michelle Pfeiffer,"['Comedy', 'Drama']"
nm2348627,Lucas Hedges,"['Comedy', 'Drama']"
nm0504832,Tracy Letts,"['Comedy', 'Drama']"
nm0536723,Valerie Mahaffey,"['Comedy', 'Drama']"
nm3315894,Varun Dhawan,"['Action', 'Comedy', 'Romance']"
nm9071083,Sara Ali Khan,"['Action', 'Comedy', 'Romance']"
nm0712546,Paresh Rawal,"['Action', 'Comedy', 'Romance']"
nm0412917,Jaaved Jaaferi,"['Action', 'Comedy', 'Romance']"
nm1715118,AnnaLynne McCord,['Thriller']
nm4537360,Octavio Pisano,['Thriller']
nm1237235,Ronnie Gene Blevins,['Thriller']
nm5753441,Veronica Burgess,['Thriller']
nm0000621,Kurt Russell,"['Action', 'Thriller']"
nm1057928,Zoë Bell,"['Action', 'Thriller']"
nm0206257,Rosario Dawson,"['Action', 'Thriller']"
nm1089685,Vanessa Ferlito,"['Action', 'Thriller']"
nm0000152,Richard Gere,"['Biography', 'Drama', 'Family']"
nm0000260,Joan Allen,"['Biography', 'Drama', 'Family']"
nm0846480,Cary-Hiroyuki Tagawa,"['Biography', 'Drama', 'Family']"
nm2105255,Sarah Roemer,"['Biography', 'Drama', 'Family']"
nm4939794,Sidharth Bharathan,"['Comedy', 'Fantasy']"
nm7837226,Sharafudheen,"['Comedy', 'Fantasy']"
nm3557375,Shine Tom Chacko,"['Comedy', 'Fantasy']"
nm5159909,Leona Lishoy,"['Comedy', 'Fantasy']"
nm0000178,Diane Lane,"['Biography', 'Drama', 'Family']"
nm0000518,John Malkovich,"['Biography', 'Drama', 'Family']"
nm0553269,Margo Martindale,"['Biography', 'Drama', 'Family']"
nm1734700,Nelsan Ellis,"['Biography', 'Drama', 'Family']"
nm0005561,Luke Wilson,"['Comedy', 'Drama']"
nm0593664,Radha Mitchell,"['Comedy', 'Drama']"
nm0520064,George Lopez,"['Comedy', 'Drama']"
nm0056770,Adriana Barraza,"['Comedy', 'Drama']"
nm0001015,Robert Carlyle,['Drama']
nm2819570,Arron Fuller,['Drama']
nm0103195,David Bradley,['Drama']
nm10045107,Lydia Loveday,['Drama']
nm0001612,Matthew Perry,"['Comedy', 'Drama']"
nm0004936,Ben Foster,"['Comedy', 'Drama']"
nm0329481,Ginnifer Goodwin,"['Comedy', 'Drama']"
nm0334179,Lauren Graham,"['Comedy', 'Drama']"
nm0919616,Michael Welch,['Drama']
nm1036050,Shaun Sipos,['Drama']
nm1641208,Sarah Foret,['Drama']
nm0835759,Katie Stuart,['Drama']
nm0004335,Hrithik Roshan,"['Action', 'Adventure', 'Sci-Fi']"
nm1059103,Vivek Oberoi,"['Action', 'Adventure', 'Sci-Fi']"
nm1231899,Priyanka Chopra Jonas,"['Action', 'Adventure', 'Sci-Fi']"
nm2144007,Kangana Ranaut,"['Action', 'Adventure', 'Sci-Fi']"
nm0000322,Emmanuelle Béart,"['Drama', 'Horror', 'Thriller']"
nm0001722,Rufus Sewell,"['Drama', 'Horror', 'Thriller']"
nm2855694,Petch Osathanugrah,"['Drama', 'Horror', 'Thriller']"
nm0237838,Julie Dreyfus,"['Drama', 'Horror', 'Thriller']"
nm6979445,Derek Nelson,['Thriller']
nm0053443,Nigel Barber,['Thriller']
nm3535087,Jason Gregg,['Thriller']
nm3008703,Patrick O'Donnell,['Thriller']
nm1212722,Benedict Cumberbatch,"['Drama', 'Romance', 'Western']"
nm0000379,Kirsten Dunst,"['Drama', 'Romance', 'Western']"
nm0687146,Jesse Plemons,"['Drama', 'Romance', 'Western']"
nm2240346,Kodi Smit-McPhee,"['Drama', 'Romance', 'Western']"
nm0005377,Sam Rockwell,"['Horror', 'Thriller']"
nm1679669,Rosemarie DeWitt,"['Horror', 'Thriller']"
nm4149623,Kennedi Clements,"['Horror', 'Thriller']"
nm3061574,Saxon Sharbino,"['Horror', 'Thriller']"
nm2893780,Jeanne Bournaud,['Comedy']
nm0520576,Bonnie Loren,['Comedy']
nm0005522,Mario Van Peebles,['Comedy']
nm0331666,Robert Gossett,['Comedy']
nm0046223,Sayed Badreya,['Comedy']
nm0908914,Dee Wallace,['Romance']
nm3009279,Louise Dylan,['Romance']
nm1101083,Sean Wing,['Romance']
nm2052191,Gary Neal Johnson,['Romance']
nm3289096,Sidharth Malhotra,"['Action', 'Biography', 'Drama']"
nm6442009,Kiara Advani,"['Action', 'Biography', 'Drama']"
nm3109407,Shiv Panditt,"['Action', 'Biography', 'Drama']"
nm7084461,Pranay Pachauri,"['Action', 'Biography', 'Drama']"
nm2986595,Adam Ahlbrandt,['Crime']
nm13725879,Dylan Andresen,['Crime']
nm2805638,J.D. Brown,['Crime']
nm2654127,Tim Cronin,['Crime']
nm0262635,Chris Evans,"['Action', 'Adventure', 'Animation']"
nm1551130,Keke Palmer,"['Action', 'Adventure', 'Animation']"
nm0812307,Peter Sohn,"['Action', 'Adventure', 'Animation']"
nm0169806,Taika Waititi,"['Action', 'Adventure', 'Animation']"
nm0350453,Jake Gyllenhaal,"['Action', 'Adventure', 'Animation']"
nm7187850,Jaboukie Young-White,"['Action', 'Adventure', 'Animation']"
nm0005517,Gabrielle Union,"['Action', 'Adventure', 'Animation']"
nm0000598,Dennis Quaid,"['Action', 'Adventure', 'Animation']"
nm0001267,Balthazar Getty,"['Crime', 'Drama', 'Thriller']"
nm0397212,Clint Howard,"['Crime', 'Drama', 'Thriller']"
nm2674140,Nicole LaLiberte,"['Crime', 'Drama', 'Thriller']"
nm1183000,George Griffith,"['Crime', 'Drama', 'Thriller']"
nm7204387,Larissa White,['Drama']
nm10679374,Frederick Matthews,['Drama']
nm10679375,Solenn Girard,['Drama']
nm10679376,Erica Mihala,['Drama']
nm3334646,Keith Nussbaum,['Drama']
nm2278431,Joe Hammerstone,['Drama']
nm6654900,Soni Bringas,"['Crime', 'Thriller']"
nm0948815,Jade Scott Yorker,"['Crime', 'Thriller']"
nm0052037,Ashley Bank,"['Crime', 'Thriller']"
nm0482941,Debra Lamb,"['Crime', 'Thriller']"
nm2261396,Danay Garcia,"['Action', 'Thriller']"
nm2406677,Taja V. Simpson,"['Action', 'Thriller']"
nm1826988,Michael Drayer,"['Action', 'Thriller']"
nm0449466,Joey Kern,"['Action', 'Thriller']"
nm0019382,Mohammad Ali,['Horror']
nm1298052,Raghu Babu,['Horror']
nm3648279,Dhanraj,['Horror']
nm10574684,Jabardasth Appa Rao,['Horror']
nm1944198,Suman Shetty,['Horror']
nm4043111,Vijay Sethupathi,"['Action', 'Drama']"
nm1599046,Shruti Haasan,"['Action', 'Drama']"
nm0045075,Jagapathi Babu,"['Action', 'Drama']"
nm4734130,Dhansika,"['Action', 'Drama']"
nm13418916,Nallandi,"['Comedy', 'Drama']"
nm4043111,Vijay Sethupathi,"['Comedy', 'Drama']"
nm6489058,Yogi Babu,"['Comedy', 'Drama']"
nm3046678,Ravi Prakash,"['Comedy', 'Drama']"
nm0000246,Bruce Willis,"['Action', 'Drama', 'Thriller']"
nm0614877,Chad Michael Murray,"['Action', 'Drama', 'Thriller']"
nm6125709,Shea Buckner,"['Action', 'Drama', 'Thriller']"
nm1476806,Tyler Jon Olson,"['Action', 'Drama', 'Thriller']"
nm1463426,Jonathan Patrick Foo,['Western']
nm0012081,Trace Adkins,['Western']
nm0001218,Sean Patrick Flanery,['Western']
nm1839980,Kaiwi Lyman,['Western']
nm1670709,Alejandro Samaniego,"['Action', 'Crime', 'Drama']"
nm2172377,Kevin Lucero Less,"['Action', 'Crime', 'Drama']"
nm10679965,Juan C. Heinrich,"['Action', 'Crime', 'Drama']"
nm10679966,Chelsea Johnson,"['Action', 'Crime', 'Drama']"
nm0000288,Christian Bale,"['Comedy', 'Drama', 'History']"
nm3053338,Margot Robbie,"['Comedy', 'Drama', 'History']"
nm0913475,John David Washington,"['Comedy', 'Drama', 'History']"
nm0005273,Alessandro Nivola,"['Comedy', 'Drama', 'History']"
nm0181920,James Cosmo,['Thriller']
nm0094039,Samantha Bond,['Thriller']
nm0000920,Patrick Bergin,['Thriller']
nm0311563,Robbie Gee,['Thriller']
nm0283945,Dan Fogler,['Comedy']
nm2209821,Danny Pudi,['Comedy']
nm0068187,Emma Bell,['Comedy']
nm1927701,Tyler James Williams,['Comedy']
nm6720747,Dustin Prince,"['Crime', 'Drama', 'Thriller']"
nm1507857,Keir Gilchrist,"['Crime', 'Drama', 'Thriller']"
nm0101710,Billy Boyd,"['Crime', 'Drama', 'Thriller']"
nm0174021,Scout Taylor-Compton,"['Crime', 'Drama', 'Thriller']"
nm0000412,Andy Garcia,"['Comedy', 'Fantasy']"
nm1710309,Emory Cohen,"['Comedy', 'Fantasy']"
nm1083271,Megan Fox,"['Comedy', 'Fantasy']"
nm1423955,Lucy Hale,"['Comedy', 'Fantasy']"
nm0386472,Emile Hirsch,"['Action', 'Crime', 'Drama']"
nm0000154,Mel Gibson,"['Action', 'Crime', 'Drama']"
nm0953882,David Zayas,"['Action', 'Crime', 'Drama']"
nm0098378,Kate Bosworth,"['Action', 'Crime', 'Drama']"
nm0079374,Angela Bettis,"['Comedy', 'Horror', 'Thriller']"
nm2087585,Julianne Dowler,"['Comedy', 'Horror', 'Thriller']"
nm2383344,Tom DeTrinis,"['Comedy', 'Horror', 'Thriller']"
nm2578920,Nikea Gamby-Turner,"['Comedy', 'Horror', 'Thriller']"
nm0000821,Amitabh Bachchan,"['Drama', 'Mystery', 'Thriller']"
nm1431656,Emraan Hashmi,"['Drama', 'Mystery', 'Thriller']"
nm3814795,Krystle D'Souza,"['Drama', 'Mystery', 'Thriller']"
nm0438465,Annu Kapoor,"['Drama', 'Mystery', 'Thriller']"
nm4731677,Ayushmann Khurrana,"['Comedy', 'Crime', 'Romance']"
nm6845062,Jitendra Kumar,"['Comedy', 'Crime', 'Romance']"
nm0710549,Gajraj Rao,"['Comedy', 'Crime', 'Romance']"
nm0348481,Neena Gupta,"['Comedy', 'Crime', 'Romance']"
nm0000154,Mel Gibson,"['Action', 'Adventure', 'Comedy']"
nm0324658,Walton Goggins,"['Action', 'Adventure', 'Comedy']"
nm0001399,Marianne Jean-Baptiste,"['Action', 'Adventure', 'Comedy']"
nm5520432,Chance Hurstfield,"['Action', 'Adventure', 'Comedy']"
nm0479527,Tyler Labine,"['Comedy', 'Drama']"
nm1060641,Sonja Bennett,"['Comedy', 'Drama']"
nm1406730,Geoff Gustafson,"['Comedy', 'Drama']"
nm0198040,Keith Dallas,"['Comedy', 'Drama']"
nm1375020,Alex Etel,"['Adventure', 'Drama', 'Fantasy']"
nm0001758,Timothy Spall,"['Adventure', 'Drama', 'Fantasy']"
nm0001749,Maggie Smith,"['Adventure', 'Drama', 'Fantasy']"
nm0898369,Christopher Villiers,"['Adventure', 'Drama', 'Fantasy']"
nm0007123,Mammootty,"['Action', 'Crime', 'History']"
nm0409204,Innocent,"['Action', 'Crime', 'History']"
nm1066795,Vijayaraghavan,"['Action', 'Crime', 'History']"
nm0359880,Cochin Hanifa,"['Action', 'Crime', 'History']"
nm0000981,James Brolin,"['Fantasy', 'Mystery', 'Thriller']"
nm0004645,Antonio Sabato Jr.,"['Fantasy', 'Mystery', 'Thriller']"
nm1715118,AnnaLynne McCord,"['Fantasy', 'Mystery', 'Thriller']"
nm2348190,Dalas Davis,"['Fantasy', 'Mystery', 'Thriller']"
nm0924154,Shea Whigham,"['Crime', 'Horror', 'Sci-Fi']"
nm1489978,Jill Wagner,"['Crime', 'Horror', 'Sci-Fi']"
nm0182455,Paulo Costanzo,"['Crime', 'Horror', 'Sci-Fi']"
nm1889973,Charles Baker,"['Crime', 'Horror', 'Sci-Fi']"
nm0202966,Keith David,"['Comedy', 'Romance']"
nm0000670,Lea Thompson,"['Comedy', 'Romance']"
nm0519456,Eva Longoria,"['Comedy', 'Romance']"
nm0909768,Matt Walsh,"['Comedy', 'Romance']"
nm0004755,Jason Biggs,['Drama']
nm9525028,Nile Bullock,['Drama']
nm4166320,Anabelle Acosta,['Drama']
nm7198582,Lacy Allen,['Drama']
nm5157662,Lulu Wilson,"['Action', 'Crime', 'Drama']"
nm0416673,Kevin James,"['Action', 'Crime', 'Drama']"
nm0570364,Joel McHale,"['Action', 'Crime', 'Drama']"
nm0537631,Robert Maillet,"['Action', 'Crime', 'Drama']"
nm1792652,Simon Phillips,"['Crime', 'Drama', 'Thriller']"
nm2645682,Rita Ramnani,"['Crime', 'Drama', 'Thriller']"
nm2098505,Aurélie Amblard,"['Crime', 'Drama', 'Thriller']"
nm0730978,Daniel Roberts,"['Crime', 'Drama', 'Thriller']"
nm0786639,Brendan Sexton III,['Drama']
nm1401531,Diora Baird,['Drama']
nm1131557,Matthew Gray Gubler,['Drama']
nm1192866,Stevie Long,['Drama']
nm1581380,Gregori J. Martin,['Thriller']
nm0816508,Meadow Williams,['Thriller']
nm0125653,Ezra Buzzington,['Thriller']
nm0868089,Justin Torkildsen,['Thriller']
nm0933988,Rainn Wilson,"['Comedy', 'Music']"
nm1265802,Josh Gad,"['Comedy', 'Music']"
nm0000775,Christina Applegate,"['Comedy', 'Music']"
nm2061362,Teddy Geiger,"['Comedy', 'Music']"
nm1517976,Chris Pine,"['Action', 'Drama', 'Thriller']"
nm1843026,Gillian Jacobs,"['Action', 'Drama', 'Thriller']"
nm7870704,Sander Thomas,"['Action', 'Drama', 'Thriller']"
nm11123470,Toby Dixon,"['Action', 'Drama', 'Thriller']"
nm4731677,Ayushmann Khurrana,"['Crime', 'Drama', 'Mystery']"
nm0621937,Nassar,"['Crime', 'Drama', 'Mystery']"
nm0656644,Manoj Pahwa,"['Crime', 'Drama', 'Mystery']"
nm1122912,Kumud Mishra,"['Crime', 'Drama', 'Mystery']"
nm0478886,Ana de la Reguera,"['Action', 'Crime', 'Horror']"
nm2204178,Tenoch Huerta,"['Action', 'Crime', 'Horror']"
nm0524197,Josh Lucas,"['Action', 'Crime', 'Horror']"
nm1628079,Leven Rambin,"['Action', 'Crime', 'Horror']"
nm0001002,Dean Cain,"['Action', 'Adventure', 'Comedy']"
nm0571741,Britt McKillip,"['Action', 'Adventure', 'Comedy']"
nm0233304,Mike Dopud,"['Action', 'Adventure', 'Comedy']"
nm0517059,Anne Marie DeLuise,"['Action', 'Adventure', 'Comedy']"
nm1371703,Eric Peter-Kaiser,['Horror']
nm0170381,Tim Colceri,['Horror']
nm1226453,Sandra Eloani,['Horror']
nm0346595,Noel Gugliemi,['Horror']
nm0124930,Gerard Butler,"['Action', 'Crime', 'Thriller']"
nm0929489,Tom Wilkinson,"['Action', 'Crime', 'Thriller']"
nm0252961,Idris Elba,"['Action', 'Crime', 'Thriller']"
nm0628601,Thandiwe Newton,"['Action', 'Crime', 'Thriller']"
nm10980379,Luke A. Hersey,"['Biography', 'Drama']"
nm3028546,Kathy Patterson,"['Biography', 'Drama']"
nm6726195,Michael Sigler,"['Biography', 'Drama']"
nm0001002,Dean Cain,"['Biography', 'Drama']"
nm9185326,Daniel Brooks,"['Biography', 'Drama']"
nm9521809,Jason Cantoni,"['Biography', 'Drama']"
nm10694170,Anna Cava,"['Biography', 'Drama']"
nm5082358,Luba Hansen,"['Biography', 'Drama']"
nm10980353,Luke Hersey,"['Biography', 'Drama']"
nm0025483,Eva Amurri,"['Comedy', 'Drama', 'Romance']"
nm0947338,Anton Yelchin,"['Comedy', 'Drama', 'Romance']"
nm1473267,Willa Holland,"['Comedy', 'Drama', 'Romance']"
nm0000215,Susan Sarandon,"['Comedy', 'Drama', 'Romance']"
nm0004754,Jessica Biel,['Drama']
nm1519666,Eddie Redmayne,['Drama']
nm0001845,Forest Whitaker,['Drama']
nm0000501,Ray Liotta,['Drama']
nm4862056,Niamh Algar,"['Horror', 'Mystery']"
nm0806968,Michael Smiley,"['Horror', 'Mystery']"
nm1372621,Nicholas Burns,"['Horror', 'Mystery']"
nm0291569,Vincent Franklin,"['Horror', 'Mystery']"
nm0002090,Zach Galligan,['Horror']
nm0675195,L.A. Winters,['Horror']
nm9374186,Mason Wells,['Horror']
nm0572041,Geoff McKnight,['Horror']
nm5167775,John Reign,"['Action', 'Adventure', 'Comedy']"
nm6285356,Thomas Stoops,"['Action', 'Adventure', 'Comedy']"
nm3148014,Dawna Lee Heising,"['Action', 'Adventure', 'Comedy']"
nm0018080,Aki Aleong,"['Action', 'Adventure', 'Comedy']"
nm5735148,Liv Hewson,['Drama']
nm3887625,Alex Russell,['Drama']
nm4186055,Bobbi Salvör Menuez,['Drama']
nm0219206,Alexis Denisof,['Drama']
nm0005562,Owen Wilson,"['Drama', 'Romance', 'Sci-Fi']"
nm0000161,Salma Hayek,"['Drama', 'Romance', 'Sci-Fi']"
nm5050435,Nesta Cooper,"['Drama', 'Romance', 'Sci-Fi']"
nm7449863,Jorge Lendeborg Jr.,"['Drama', 'Romance', 'Sci-Fi']"
nm0000821,Amitabh Bachchan,"['Comedy', 'Drama']"
nm4731677,Ayushmann Khurrana,"['Comedy', 'Drama']"
nm0704694,Vijay Raaz,"['Comedy', 'Drama']"
nm2240044,Brijendra Kala,"['Comedy', 'Drama']"
nm1405398,Dan Stevens,"['Comedy', 'Fantasy', 'Romance']"
nm0279545,Isla Fisher,"['Comedy', 'Fantasy', 'Romance']"
nm2929682,Aimee-Ffion Edwards,"['Comedy', 'Fantasy', 'Romance']"
nm0234540,Michele Dotrice,"['Comedy', 'Fantasy', 'Romance']"
nm1075398,Derek Hughes,"['Comedy', 'Horror']"
nm0697173,Tara Price,"['Comedy', 'Horror']"
nm0132300,Christa Campbell,"['Comedy', 'Horror']"
nm0397555,Rance Howard,"['Comedy', 'Horror']"
nm2069750,Jack Bank,"['Adventure', 'Comedy']"
nm1477070,Alison Becker,"['Adventure', 'Comedy']"
nm2665965,Charles Buckly,"['Adventure', 'Comedy']"
nm1693296,Al Burgo,"['Adventure', 'Comedy']"
nm0007814,Hiam Abbass,"['Crime', 'Fantasy', 'Horror']"
nm0043952,Amal Ayouch,"['Crime', 'Fantasy', 'Horror']"
nm1338428,Khalid Benchagra,"['Crime', 'Fantasy', 'Horror']"
nm1492213,Assaad Bouab,"['Crime', 'Fantasy', 'Horror']"
nm0000123,George Clooney,"['Comedy', 'Drama']"
nm0940362,Shailene Woodley,"['Comedy', 'Drama']"
nm3837786,Amara Miller,"['Comedy', 'Drama']"
nm1975228,Nick Krause,"['Comedy', 'Drama']"
nm0000139,Cameron Diaz,"['Comedy', 'Romance']"
nm0005110,Ashton Kutcher,"['Comedy', 'Romance']"
nm1117791,Rob Corddry,"['Comedy', 'Romance']"
nm1128572,Lake Bell,"['Comedy', 'Romance']"
nm0000323,Michael Caine,"['Comedy', 'Drama']"
nm2201555,Aubrey Plaza,"['Comedy', 'Drama']"
nm0005454,Scott Speedman,"['Comedy', 'Drama']"
nm2771798,Ellen Wong,"['Comedy', 'Drama']"
nm0671032,Mark Pellegrino,"['Comedy', 'Horror']"
nm0363699,Elisabeth Harnois,"['Comedy', 'Horror']"
nm2002649,Dave Franco,"['Comedy', 'Horror']"
nm0005254,Tahj Mowry,"['Comedy', 'Horror']"
nm0124930,Gerard Butler,"['Action', 'Sci-Fi', 'Thriller']"
nm0355910,Michael C. Hall,"['Action', 'Sci-Fi', 'Thriller']"
nm0524839,Ludacris,"['Action', 'Sci-Fi', 'Thriller']"
nm0005520,Amber Valletta,"['Action', 'Sci-Fi', 'Thriller']"
nm1421814,Suriya,"['Action', 'Crime', 'Drama']"
nm10484501,Priyanka Arulmohan,"['Action', 'Crime', 'Drama']"
nm0766470,Sathyaraj,"['Action', 'Crime', 'Drama']"
nm0764853,Saranya Ponvannan,"['Action', 'Crime', 'Drama']"
nm2513581,Owen Benjamin,['Comedy']
nm3907328,Blake Friedman,['Comedy']
nm0000207,Christina Ricci,['Comedy']
nm0943699,Chris Wylde,['Comedy']
nm2185462,Charlie Rowe,"['Drama', 'Family']"
nm0001315,Marcia Gay Harden,"['Drama', 'Family']"
nm0000902,Jim Belushi,"['Drama', 'Family']"
nm6466214,Josephine Langford,"['Drama', 'Family']"
nm10792632,Tom Vera,"['Action', 'Crime', 'Drama']"
nm0489436,Robert LaSardo,"['Action', 'Crime', 'Drama']"
nm0001744,Tom Sizemore,"['Action', 'Crime', 'Drama']"
nm7775746,Jen Barbeito,"['Action', 'Crime', 'Drama']"
nm1812523,Nathalie Cox,"['Action', 'Comedy', 'Crime']"
nm0000800,Armand Assante,"['Action', 'Comedy', 'Crime']"
nm12564036,Mezi Atwood,"['Action', 'Comedy', 'Crime']"
nm2567807,Russ Bain,"['Action', 'Comedy', 'Crime']"
nm7909355,Holly Bonney,"['Drama', 'History', 'Western']"
nm3524360,Travis Mills,"['Drama', 'History', 'Western']"
nm10373034,Hick Cheramie,"['Drama', 'History', 'Western']"
nm5294586,Rance Randall,"['Drama', 'History', 'Western']"
nm0143295,Max Casella,"['Comedy', 'Drama', 'Romance']"
nm0001806,John Turturro,"['Comedy', 'Drama', 'Romance']"
nm0555500,Elizabeth Marvel,"['Comedy', 'Drama', 'Romance']"
nm0169565,Lynn Cohen,"['Comedy', 'Drama', 'Romance']"
nm0004266,Anne Hathaway,['Drama']
nm0834989,Jeremy Strong,['Drama']
nm8928696,Banks Repeta,['Drama']
nm12718872,Jaylin Webb,['Drama']
nm0175916,Paddy Considine,"['Drama', 'Thriller']"
nm0005466,Julia Stiles,"['Drama', 'Thriller']"
nm0699262,Karl Pruner,"['Drama', 'Thriller']"
nm0533384,Phillip MacKenzie,"['Drama', 'Thriller']"
nm0185819,Daniel Craig,"['Action', 'Drama', 'History']"
nm0000630,Liev Schreiber,"['Action', 'Drama', 'History']"
nm0068260,Jamie Bell,"['Action', 'Drama', 'History']"
nm1111968,Alexa Davalos,"['Action', 'Drama', 'History']"
nm1087430,Julia Dietze,"['Action', 'Adventure', 'Comedy']"
nm0456130,Christopher Kirby,"['Action', 'Adventure', 'Comedy']"
nm0653248,Götz Otto,"['Action', 'Adventure', 'Comedy']"
nm0001424,Udo Kier,"['Action', 'Adventure', 'Comedy']"
nm0001303,Carla Gugino,"['Drama', 'Sport']"
nm0005420,Marley Shelton,"['Drama', 'Sport']"
nm0000995,Ellen Burstyn,"['Drama', 'Sport']"
nm0004770,David Boreanaz,"['Drama', 'Sport']"
nm1102577,Elle Fanning,['Drama']
